dataid,air1,"	air2","	air3","	airwindowunit1","	aquarium1","	bathroom1","	bathroom2","	bedroom1","	bedroom2","	bedroom3","	bedroom4","	bedroom5","	car1","	clotheswasher1","	clotheswasher_dryg1","	diningroom1","	diningroom2","	dishwasher1","	disposal1","	drye1","	dryg1","	freezer1","	furnace1","	furnace2","	garage1","	garage2","	gen","	grid","	heater1","	housefan1","	icemaker1","	jacuzzi1","	kitchen1","	kitchen2","	kitchenapp1","	kitchenapp2","	lights_plugs1","	lights_plugs2","	lights_plugs3","	lights_plugs4","	lights_plugs5","	lights_plugs6","	livingroom1","	livingroom2","	microwave1","	office1","	outsidelights_plugs1","	outsidelights_plugs2","	oven1","	oven2","	pool1","	pool2","	poollight1","	poolpump1","	pump1","	range1","	refrigerator1","	refrigerator2","	security1","	shed1","	sprinkler1","	utilityroom1","	venthood1","	waterheater1","	waterheater2","	winecooler1","	use"
100237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4406.6076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13980.34692
7850,3756.751374,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1842.827868,32.99412424,NULL,NULL,NULL,11.9406,0.227416667,567.600753,NULL,NULL,1407.422373,NULL,NULL,NULL,6890.949097,4782.716885,NULL,NULL,NULL,NULL,NULL,NULL,183.0765818,3.8152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.28077121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,711.3061879,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11723.95603
980,423.66875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.24955,NULL,NULL,NULL,NULL,636.44935,NULL,NULL,NULL,NULL,3245.728983,NULL,NULL,NULL,NULL,NULL,NULL,28.86448333,NULL,98.5851,1510.582183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,298.4724833,148.8373167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3245.728983
9981,753.8111833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000116667,NULL,NULL,NULL,NULL,169.3938167,NULL,NULL,NULL,NULL,2165.59425,NULL,NULL,NULL,NULL,NULL,NULL,4.129666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,343.0358667,181.339,NULL,NULL,NULL,NULL,NULL,12.33938333,NULL,NULL,NULL,2165.59425
160,1609.98865,NULL,NULL,NULL,NULL,38.38203333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.47925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,446.26445,NULL,NULL,NULL,NULL,5193.9529,NULL,NULL,NULL,NULL,NULL,NULL,252.6151333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.38448333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,571.8568833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210.80315,5193.9529
861,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4861.92415,2758.866033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7659.855433
8767,3818.409067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,473.4897667,NULL,NULL,NULL,NULL,NULL,NULL,4905.46905,3527.3838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8469.07475
7901,3440.275028,NULL,NULL,NULL,NULL,NULL,NULL,324.65606,335.7312191,NULL,NULL,NULL,NULL,26.63753869,NULL,NULL,NULL,98.04929931,0.307239202,707.9070437,NULL,NULL,1201.016827,NULL,NULL,NULL,NULL,10817.66049,NULL,NULL,NULL,NULL,NULL,NULL,225.185139,25.35121276,950.5412158,NULL,NULL,NULL,NULL,NULL,845.0879317,NULL,37.9780229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,710.3506181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10817.66049
7767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7640.607467,451.8384667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8092.590367
100207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12615.62793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13110.05565
4830,NULL,NULL,NULL,NULL,NULL,1.8144,NULL,NULL,NULL,NULL,NULL,NULL,1862.9441,53.04471667,NULL,NULL,NULL,151.2871667,NULL,895.51415,NULL,818.56295,NULL,NULL,66.63198333,NULL,4913.515617,2166.42705,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100.0894333,NULL,NULL,NULL,308.50525,NULL,NULL,NULL,NULL,NULL,42.13986667,NULL,420.9257167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7085.8163
8031,NULL,483.9072667,NULL,NULL,NULL,2.32635,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.135416667,NULL,NULL,248.6160141,NULL,NULL,NULL,NULL,3431.060674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.103216667,19.3931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3431.060674
100232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5101.985953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5324.240661
8565,3303.6241,NULL,NULL,NULL,NULL,26.01051667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.78728333,NULL,43.04943333,NULL,59.91693333,0.2999,880.3189,NULL,NULL,3571.950333,NULL,NULL,NULL,NULL,10307.51087,NULL,NULL,NULL,NULL,122.4172,NULL,28.50713333,4.91695,NULL,NULL,NULL,NULL,NULL,NULL,461.3784167,NULL,74.81923333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,697.5921333,NULL,262.6516333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10307.51087
4302,5738.149929,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4654.934873,8760.162517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13419.99058
100230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1894.866617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4805.34535
3510,2084.945167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.88665,NULL,NULL,NULL,209.4394167,NULL,203.7981167,NULL,NULL,771.7396,NULL,NULL,NULL,NULL,5242.630283,NULL,NULL,NULL,NULL,NULL,NULL,0.025116667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66.18361667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,394.9208167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5242.630283
3849,4075.360983,NULL,NULL,NULL,NULL,10.97543598,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.28551667,NULL,NULL,NULL,101.97715,0.385316667,NULL,71.43532931,NULL,1462.573987,NULL,NULL,NULL,7274.920138,3628.793468,NULL,NULL,NULL,NULL,NULL,NULL,29.62633333,65.94304074,282.2554599,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.07813203,NULL,NULL,NULL,238.0071179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1036.944677,NULL,241.9715639,NULL,NULL,NULL,183.6712041,NULL,NULL,NULL,10942.68765
5949,3412.242,NULL,NULL,NULL,NULL,NULL,NULL,2.472983333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.6798833,0.133566667,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,8849.7025,NULL,NULL,NULL,NULL,NULL,NULL,387.7473667,NULL,169.6922333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,136.9796667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8849.7025
2158,4904.504956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.89755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,980.7276333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14262.12518,NULL,NULL,NULL,NULL,89.55506667,NULL,NULL,NULL,3596.626797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254.8008333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1430.939992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14262.12518
7504,6338.423283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87.65791667,NULL,750.9790667,NULL,NULL,NULL,NULL,NULL,NULL,5818.67505,8514.0715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14357.5511
4910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.9947833,0.200266667,NULL,NULL,NULL,715.9460333,NULL,NULL,NULL,NULL,5709.31355,NULL,NULL,NULL,NULL,NULL,NULL,27.61856667,42.25143333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,242.522175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,381.2163167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5709.31355
9737,5761.210472,1687.922533,1580.328183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.29618192,NULL,28.71016243,NULL,147.0582,NULL,668.6714833,NULL,NULL,1797.40449,885.8007766,NULL,NULL,12355.28555,9041.591329,NULL,NULL,348.24426,NULL,NULL,NULL,134.0247165,22.33358333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80.92951601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,837.3139489,856.5758966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,193.1425554,21396.93591
4336,3749.134153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4787.071472,24.70745,NULL,NULL,NULL,NULL,NULL,466.2118333,NULL,NULL,NULL,NULL,NULL,NULL,3723.272704,9270.338837,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135.88895,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13032.17166
9929,1611.74065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4492.329636,NULL,NULL,NULL,NULL,184.7565054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.086133333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4492.329636
4670,469.7342978,1294.698392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.24686543,NULL,NULL,NULL,0.794176274,0.260968497,112.6194804,NULL,0.497844615,265.5323382,310.7659641,NULL,NULL,NULL,5278.458775,NULL,NULL,NULL,NULL,NULL,NULL,21.2343999,9.38609705,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.794278635,NULL,NULL,NULL,47.42285108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1152.224338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5278.458775
4297,1560.915833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,323.5269833,NULL,NULL,NULL,NULL,NULL,NULL,4908.311083,142.2178833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5083.596717
7108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4174.3798,1049.679267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5261.265633
9085,99.08450593,NULL,NULL,NULL,NULL,5.235321751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.89801667,NULL,NULL,NULL,130.4316319,NULL,850.1573833,NULL,NULL,425.5908,NULL,NULL,NULL,NULL,4667.71343,NULL,NULL,NULL,NULL,NULL,NULL,0.328,60.11287486,36.34848418,44.08016921,46.32998588,0.162366667,214.1054602,204.9337525,NULL,NULL,NULL,NULL,4.489872316,NULL,273.6661316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,609.2169138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4667.71343
59,3964.9529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,896.9892833,NULL,NULL,1228.293383,NULL,NULL,NULL,NULL,16697.43473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,155.73245,NULL,NULL,NULL,NULL,2332.774117,NULL,NULL,77.74111667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16697.43473
7468,NULL,NULL,NULL,NULL,NULL,0.976783333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.73735,NULL,NULL,NULL,53.39586667,NULL,246.6715833,NULL,NULL,177.6934625,NULL,NULL,NULL,NULL,1368.071435,NULL,NULL,NULL,NULL,NULL,NULL,11.47133333,0.173883333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67.94353333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96.31500417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1368.071435
8183,400.12575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00045,0.026683333,NULL,NULL,NULL,98.84625,NULL,NULL,NULL,0,3564.1478,NULL,NULL,NULL,NULL,NULL,NULL,0.889983333,100.0366667,NULL,NULL,NULL,NULL,NULL,NULL,494.0266833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,533.4040333,429.1779,NULL,NULL,NULL,NULL,NULL,NULL,1198.21435,NULL,NULL,3564.1478
7875,4178.58035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1066.585233,53.1216,NULL,NULL,NULL,55.76735,NULL,NULL,136.4878667,NULL,1043.9637,NULL,NULL,NULL,4154.516583,6442.756867,NULL,NULL,NULL,NULL,NULL,NULL,3.129816667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.89773333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,465.1406167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,151.5292833,10659.87585
1700,2315.596688,3064.600428,NULL,NULL,NULL,77.7517291,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37.49305,NULL,NULL,NULL,NULL,NULL,686.5927667,NULL,NULL,3332.049799,405.5736503,76.83549944,NULL,NULL,20622.11417,NULL,NULL,NULL,NULL,NULL,NULL,170.3446025,169.9216316,NULL,NULL,NULL,NULL,NULL,NULL,201.2640754,NULL,92.85781921,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125.7078,876.9586181,774.0721048,NULL,NULL,NULL,NULL,47.33621667,1702.351267,NULL,NULL,20622.11417
9942,1127.082317,2210.062496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.85183333,NULL,NULL,NULL,220.4919455,NULL,NULL,NULL,NULL,288.60735,491.6527797,NULL,NULL,528.1149976,9327.489417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80.17041667,NULL,NULL,NULL,222.5405333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,682.8220809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9864.734851
4526,2687.648899,6526.780275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011.986906,39.32803387,NULL,NULL,NULL,209.6785683,NULL,497.5231244,0.032350532,NULL,1303.461648,1091.213279,65.16194962,NULL,7312.879611,13204.09221,NULL,NULL,NULL,NULL,NULL,NULL,31.54848275,97.9386517,154.9198185,3.544114535,28.34471925,237.484658,NULL,NULL,76.93808031,NULL,17.24782725,NULL,NULL,NULL,163.5301714,NULL,NULL,NULL,NULL,NULL,NULL,6.6381,511.1480481,NULL,NULL,NULL,NULL,NULL,12.07054186,NULL,NULL,NULL,20549.67353
6423,3515.3945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,554.50805,NULL,NULL,NULL,NULL,NULL,NULL,5051.564,7023.5053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87.8177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12074.97775
7794,6100.6151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7509.72079,9089.031003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,215.2095468,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16499.2625
100087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10795.63052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10588.00582
3938,217.0938667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.66896667,NULL,NULL,NULL,186.8927,0.882533333,NULL,29.54018333,NULL,69.51478333,NULL,NULL,NULL,NULL,2429.56965,NULL,NULL,NULL,NULL,NULL,NULL,55.83406667,6.6399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.54973333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,475.2778667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2429.56965
243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.493916667,NULL,NULL,NULL,2.551466667,0.009966667,NULL,NULL,NULL,183.2518833,NULL,NULL,NULL,NULL,625.0111667,NULL,NULL,NULL,NULL,NULL,NULL,3.44365,0.0087,NULL,NULL,NULL,NULL,NULL,NULL,37.79276667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65.44235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,625.0111667
5673,6376.597067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,520.0961667,NULL,NULL,444.1008833,NULL,NULL,NULL,NULL,15253.90507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,349.42005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3254.474417,NULL,NULL,15253.90507
1479,298.5898833,NULL,NULL,NULL,NULL,NULL,NULL,35.09718333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.27961667,0.2192,NULL,NULL,NULL,117.6547833,NULL,NULL,NULL,NULL,1153.020533,NULL,NULL,NULL,NULL,NULL,NULL,43.10541667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.24096667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110.9760013,228.2188333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1153.020533
7527,559.8471,NULL,NULL,NULL,NULL,423.0255076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.845016667,0.1161,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2668.331433,NULL,NULL,NULL,NULL,NULL,NULL,12.15121667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.84299184,335.1283606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2668.331433
4732,2.231116667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105.0016,NULL,NULL,NULL,NULL,NULL,NULL,1213.367567,-274.2287333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59.68213333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,946.1048333
2751,860.88525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.86111667,NULL,NULL,NULL,0.0122,NULL,105.3381667,NULL,NULL,937.6373667,NULL,NULL,NULL,NULL,4913.593067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.84715,376.5235333,NULL,NULL,NULL,NULL,NULL,NULL,1772.526883,NULL,NULL,4913.593067
